label,column,n_rows_label,n_unique_values,top10_coverage
Infiltration,Subflow Fwd Packets,36,2,1.0
Infiltration,Subflow Bwd Packets,36,1,1.0
Infiltration,Subflow Bwd Bytes,36,8,1.0
Infiltration,FWD Init Win Bytes,36,4,1.0
Infiltration,Fwd Seg Size Min,36,3,1.0
Infiltration,ICMP Code,36,1,1.0
Infiltration,ICMP Type,36,1,1.0
Infiltration,Attempted Category,36,1,1.0
Infiltration - Attempted,Dst Port,45,1,1.0
Infiltration - Attempted,Protocol,45,1,1.0
Infiltration - Attempted,Total Fwd Packet,45,5,1.0
Infiltration - Attempted,Total Bwd packets,45,4,1.0
Infiltration - Attempted,Total Length of Fwd Packet,45,1,1.0
Infiltration - Attempted,Total Length of Bwd Packet,45,3,1.0
Infiltration - Attempted,Fwd Packet Length Max,45,1,1.0
Infiltration - Attempted,Fwd Packet Length Min,45,1,1.0
Infiltration - Attempted,Fwd Packet Length Mean,45,1,1.0
Infiltration - Attempted,Fwd Packet Length Std,45,1,1.0
Infiltration - Attempted,Bwd Packet Length Max,45,2,1.0
Infiltration - Attempted,Bwd Packet Length Min,45,1,1.0
Infiltration - Attempted,Bwd Packet Length Mean,45,3,1.0
Infiltration - Attempted,Bwd Packet Length Std,45,3,1.0
Infiltration - Attempted,Flow Bytes/s,45,5,1.0
Infiltration - Attempted,Flow IAT Std,45,5,1.0
Infiltration - Attempted,Fwd IAT Total,45,6,1.0
Infiltration - Attempted,Fwd IAT Mean,45,6,1.0
Infiltration - Attempted,Fwd IAT Std,45,5,1.0
Infiltration - Attempted,Fwd IAT Max,45,6,1.0
Infiltration - Attempted,Fwd IAT Min,45,6,1.0
Infiltration - Attempted,Bwd IAT Total,45,5,1.0
Infiltration - Attempted,Bwd IAT Mean,45,5,1.0
Infiltration - Attempted,Bwd IAT Std,45,5,1.0
Infiltration - Attempted,Bwd IAT Max,45,5,1.0
Infiltration - Attempted,Bwd IAT Min,45,5,1.0
Infiltration - Attempted,Fwd PSH Flags,45,1,1.0
Infiltration - Attempted,Bwd PSH Flags,45,3,1.0
Infiltration - Attempted,Fwd URG Flags,45,1,1.0
Infiltration - Attempted,Bwd URG Flags,45,1,1.0
Infiltration - Attempted,Fwd RST Flags,45,2,1.0
Infiltration - Attempted,Bwd RST Flags,45,2,1.0
Infiltration - Attempted,Fwd Header Length,45,8,1.0
Infiltration - Attempted,Bwd Header Length,45,4,1.0
Infiltration - Attempted,Packet Length Min,45,1,1.0
Infiltration - Attempted,Packet Length Max,45,2,1.0
Infiltration - Attempted,Packet Length Mean,45,4,1.0
Infiltration - Attempted,Packet Length Std,45,4,1.0
Infiltration - Attempted,Packet Length Variance,45,4,1.0
Infiltration - Attempted,FIN Flag Count,45,3,1.0
Infiltration - Attempted,SYN Flag Count,45,3,1.0
Infiltration - Attempted,RST Flag Count,45,2,1.0
Infiltration - Attempted,PSH Flag Count,45,3,1.0
Infiltration - Attempted,ACK Flag Count,45,5,1.0
Infiltration - Attempted,URG Flag Count,45,1,1.0
Infiltration - Attempted,CWR Flag Count,45,1,1.0
Infiltration - Attempted,ECE Flag Count,45,1,1.0
Infiltration - Attempted,Down/Up Ratio,45,5,1.0
Infiltration - Attempted,Average Packet Size,45,4,1.0
Infiltration - Attempted,Fwd Segment Size Avg,45,1,1.0
Infiltration - Attempted,Bwd Segment Size Avg,45,3,1.0
Infiltration - Attempted,Fwd Bytes/Bulk Avg,45,1,1.0
Infiltration - Attempted,Fwd Packet/Bulk Avg,45,1,1.0
Infiltration - Attempted,Fwd Bulk Rate Avg,45,1,1.0
Infiltration - Attempted,Bwd Bytes/Bulk Avg,45,1,1.0
Infiltration - Attempted,Bwd Packet/Bulk Avg,45,1,1.0
Infiltration - Attempted,Bwd Bulk Rate Avg,45,1,1.0
Infiltration - Attempted,Subflow Fwd Packets,45,2,1.0
Infiltration - Attempted,Subflow Fwd Bytes,45,1,1.0
Infiltration - Attempted,Subflow Bwd Packets,45,1,1.0
Infiltration - Attempted,Subflow Bwd Bytes,45,4,1.0
Infiltration - Attempted,FWD Init Win Bytes,45,4,1.0
Infiltration - Attempted,Bwd Init Win Bytes,45,4,1.0
Infiltration - Attempted,Fwd Act Data Pkts,45,1,1.0
Infiltration - Attempted,Fwd Seg Size Min,45,5,1.0
Infiltration - Attempted,Active Mean,45,2,1.0
Infiltration - Attempted,Active Std,45,2,1.0
Infiltration - Attempted,Active Max,45,2,1.0
Infiltration - Attempted,Active Min,45,2,1.0
Infiltration - Attempted,Idle Mean,45,2,1.0
Infiltration - Attempted,Idle Std,45,2,1.0
Infiltration - Attempted,Idle Max,45,2,1.0
Infiltration - Attempted,Idle Min,45,2,1.0
Infiltration - Attempted,ICMP Code,45,1,1.0
Infiltration - Attempted,ICMP Type,45,1,1.0
Infiltration - Attempted,Attempted Category,45,2,1.0
Infiltration - Portscan,Protocol,71767,3,1.0
Infiltration - Portscan,Total Fwd Packet,71767,11,0.9998885281536082
Infiltration - Portscan,Total Bwd packets,71767,15,0.9992893669792523
Infiltration - Portscan,Total Length of Fwd Packet,71767,54,0.9938272465060544
Infiltration - Portscan,Total Length of Bwd Packet,71767,45,0.9966140426658492
Infiltration - Portscan,Fwd Packet Length Max,71767,45,0.9949698329315703
Infiltration - Portscan,Fwd Packet Length Min,71767,5,1.0
Infiltration - Portscan,Fwd Packet Length Mean,71767,64,0.9937018406788636
Infiltration - Portscan,Fwd Packet Length Std,71767,60,0.9948165591427816
Infiltration - Portscan,Bwd Packet Length Max,71767,33,0.997227137821004
Infiltration - Portscan,Bwd Packet Length Min,71767,4,1.0
Infiltration - Portscan,Bwd Packet Length Mean,71767,55,0.9965583067426533
Infiltration - Portscan,Bwd Packet Length Std,71767,54,0.9970041941282205
Infiltration - Portscan,Flow Bytes/s,71767,793,0.9888946173032174
Infiltration - Portscan,Fwd IAT Total,71767,1012,0.9763401006033414
Infiltration - Portscan,Fwd IAT Mean,71767,1025,0.9763401006033414
Infiltration - Portscan,Fwd IAT Std,71767,993,0.9863028968746081
Infiltration - Portscan,Fwd IAT Max,71767,994,0.9763401006033414
Infiltration - Portscan,Fwd IAT Min,71767,71,0.990204411498321
Infiltration - Portscan,Bwd IAT Total,71767,1153,0.9784023297615896
Infiltration - Portscan,Bwd IAT Mean,71767,1168,0.9784023297615896
Infiltration - Portscan,Bwd IAT Std,71767,1130,0.9843939415051486
Infiltration - Portscan,Bwd IAT Max,71767,1078,0.9784023297615896
Infiltration - Portscan,Bwd IAT Min,71767,55,0.9941198601028328
Infiltration - Portscan,Fwd PSH Flags,71767,8,1.0
Infiltration - Portscan,Bwd PSH Flags,71767,7,1.0
Infiltration - Portscan,Fwd URG Flags,71767,5,1.0
Infiltration - Portscan,Bwd URG Flags,71767,1,1.0
Infiltration - Portscan,Fwd RST Flags,71767,2,1.0
Infiltration - Portscan,Bwd RST Flags,71767,4,1.0
Infiltration - Portscan,Fwd Header Length,71767,26,0.9958616077027046
Infiltration - Portscan,Bwd Header Length,71767,30,0.9957919377987097
Infiltration - Portscan,Packet Length Min,71767,5,1.0
Infiltration - Portscan,Packet Length Max,71767,47,0.9934928309668789
Infiltration - Portscan,Packet Length Mean,71767,111,0.9920436969637856
Infiltration - Portscan,Packet Length Std,71767,102,0.9930608775621107
Infiltration - Portscan,Packet Length Variance,71767,104,0.9930608775621107
Infiltration - Portscan,FIN Flag Count,71767,5,1.0
Infiltration - Portscan,SYN Flag Count,71767,9,1.0
Infiltration - Portscan,RST Flag Count,71767,4,1.0
Infiltration - Portscan,PSH Flag Count,71767,10,1.0
Infiltration - Portscan,ACK Flag Count,71767,21,0.9979517048225508
Infiltration - Portscan,URG Flag Count,71767,5,1.0
Infiltration - Portscan,CWR Flag Count,71767,3,1.0
Infiltration - Portscan,ECE Flag Count,71767,4,1.0
Infiltration - Portscan,Down/Up Ratio,71767,21,0.9986066019201025
Infiltration - Portscan,Average Packet Size,71767,100,0.9920436969637856
Infiltration - Portscan,Fwd Segment Size Avg,71767,63,0.9937018406788636
Infiltration - Portscan,Bwd Segment Size Avg,71767,55,0.9965583067426533
Infiltration - Portscan,Fwd Bytes/Bulk Avg,71767,4,1.0
Infiltration - Portscan,Fwd Packet/Bulk Avg,71767,3,1.0
Infiltration - Portscan,Fwd Bulk Rate Avg,71767,19,0.9998745941728092
Infiltration - Portscan,Bwd Bytes/Bulk Avg,71767,3,1.0
Infiltration - Portscan,Bwd Packet/Bulk Avg,71767,4,1.0
Infiltration - Portscan,Bwd Bulk Rate Avg,71767,17,0.9999024621344071
Infiltration - Portscan,Subflow Fwd Packets,71767,2,1.0
Infiltration - Portscan,Subflow Fwd Bytes,71767,32,0.9958616077027046
Infiltration - Portscan,Subflow Bwd Packets,71767,1,1.0
Infiltration - Portscan,Subflow Bwd Bytes,71767,43,0.9971992698594061
Infiltration - Portscan,FWD Init Win Bytes,71767,14,0.9978541669569579
Infiltration - Portscan,Bwd Init Win Bytes,71767,12,0.9999442640768041
Infiltration - Portscan,Fwd Act Data Pkts,71767,10,1.0
Infiltration - Portscan,Fwd Seg Size Min,71767,8,1.0
Infiltration - Portscan,Active Mean,71767,525,0.9927264620229354
Infiltration - Portscan,Active Std,71767,430,0.9941477280644307
Infiltration - Portscan,Active Max,71767,516,0.9927264620229354
Infiltration - Portscan,Active Min,71767,124,0.9980492426881435
Infiltration - Portscan,Idle Mean,71767,464,0.9929354717349199
Infiltration - Portscan,Idle Std,71767,383,0.9943567377764153
Infiltration - Portscan,Idle Max,71767,445,0.9929354717349199
Infiltration - Portscan,Idle Min,71767,459,0.9928239998885282
Infiltration - Portscan,ICMP Code,71767,2,1.0
Infiltration - Portscan,ICMP Type,71767,2,1.0
Infiltration - Portscan,Attempted Category,71767,1,1.0
Portscan,Protocol,159066,4,1.0
Portscan,Total Fwd Packet,159066,9,1.0
Portscan,Total Bwd packets,159066,8,1.0
Portscan,Total Length of Fwd Packet,159066,5,1.0
Portscan,Total Length of Bwd Packet,159066,7,1.0
Portscan,Fwd Packet Length Max,159066,5,1.0
Portscan,Fwd Packet Length Min,159066,2,1.0
Portscan,Fwd Packet Length Mean,159066,7,1.0
Portscan,Fwd Packet Length Std,159066,6,1.0
Portscan,Bwd Packet Length Max,159066,10,1.0
Portscan,Bwd Packet Length Min,159066,2,1.0
Portscan,Bwd Packet Length Mean,159066,11,0.9999937133013969
Portscan,Bwd Packet Length Std,159066,17,0.999937133013969
Portscan,Flow Bytes/s,159066,204,0.9987803804709995
Portscan,Flow IAT Std,159066,972,0.992896030578502
Portscan,Fwd IAT Total,159066,729,0.9929400374687237
Portscan,Fwd IAT Mean,159066,779,0.9929274640715174
Portscan,Fwd IAT Std,159066,572,0.9959010725107816
Portscan,Fwd IAT Max,159066,700,0.9929463241673268
Portscan,Fwd IAT Min,159066,448,0.9951215218839978
Portscan,Bwd IAT Total,159066,214,0.9987175134849685
Portscan,Bwd IAT Mean,159066,214,0.9987175134849685
Portscan,Bwd IAT Std,159066,206,0.9987678070737933
Portscan,Bwd IAT Max,159066,214,0.9987175134849685
Portscan,Bwd IAT Min,159066,147,0.9990884287025511
Portscan,Fwd PSH Flags,159066,2,1.0
Portscan,Bwd PSH Flags,159066,2,1.0
Portscan,Fwd URG Flags,159066,1,1.0
Portscan,Bwd URG Flags,159066,1,1.0
Portscan,Fwd RST Flags,159066,2,1.0
Portscan,Bwd RST Flags,159066,3,1.0
Portscan,Fwd Header Length,159066,11,0.9999937133013969
Portscan,Bwd Header Length,159066,11,0.9999937133013969
Portscan,Packet Length Min,159066,2,1.0
Portscan,Packet Length Max,159066,11,0.9999937133013969
Portscan,Packet Length Mean,159066,12,0.9999874266027938
Portscan,Packet Length Std,159066,20,0.9998931261237474
Portscan,Packet Length Variance,159066,22,0.999874266027938
Portscan,FIN Flag Count,159066,3,1.0
Portscan,SYN Flag Count,159066,3,1.0
Portscan,RST Flag Count,159066,3,1.0
Portscan,PSH Flag Count,159066,3,1.0
Portscan,ACK Flag Count,159066,13,0.9999685665069845
Portscan,URG Flag Count,159066,1,1.0
Portscan,CWR Flag Count,159066,1,1.0
Portscan,ECE Flag Count,159066,1,1.0
Portscan,Down/Up Ratio,159066,11,0.9999937133013969
Portscan,Average Packet Size,159066,12,0.9999874266027938
Portscan,Fwd Segment Size Avg,159066,7,1.0
Portscan,Bwd Segment Size Avg,159066,11,0.9999937133013969
Portscan,Fwd Bytes/Bulk Avg,159066,1,1.0
Portscan,Fwd Packet/Bulk Avg,159066,1,1.0
Portscan,Fwd Bulk Rate Avg,159066,1,1.0
Portscan,Bwd Bytes/Bulk Avg,159066,3,1.0
Portscan,Bwd Packet/Bulk Avg,159066,3,1.0
Portscan,Bwd Bulk Rate Avg,159066,16,0.9999622798083814
Portscan,Subflow Fwd Packets,159066,2,1.0
Portscan,Subflow Fwd Bytes,159066,6,1.0
Portscan,Subflow Bwd Packets,159066,1,1.0
Portscan,Subflow Bwd Bytes,159066,10,1.0
Portscan,FWD Init Win Bytes,159066,4,1.0
Portscan,Bwd Init Win Bytes,159066,5,1.0
Portscan,Fwd Act Data Pkts,159066,2,1.0
Portscan,Fwd Seg Size Min,159066,6,1.0
Portscan,Active Mean,159066,65,0.9996542315768298
Portscan,Active Std,159066,18,0.9999497064111752
Portscan,Active Max,159066,59,0.9996793783712421
Portscan,Active Min,159066,63,0.9996668049740359
Portscan,Idle Mean,159066,71,0.9996165113852111
Portscan,Idle Std,159066,19,0.9999434197125722
Portscan,Idle Max,159066,70,0.9996227980838143
Portscan,Idle Min,159066,71,0.9996165113852111
Portscan,ICMP Code,159066,2,1.0
Portscan,ICMP Type,159066,2,1.0
Portscan,Attempted Category,159066,1,1.0
SSH-Patator,Dst Port,2961,1,1.0
SSH-Patator,Protocol,2961,1,1.0
SSH-Patator,Total Fwd Packet,2961,25,0.9861533265788585
SSH-Patator,Total Bwd packets,2961,28,0.9868287740628167
SSH-Patator,Total Length of Fwd Packet,2961,35,0.9854778790949004
SSH-Patator,Total Length of Bwd Packet,2961,24,0.9915569064505235
SSH-Patator,Fwd Packet Length Max,2961,5,1.0
SSH-Patator,Fwd Packet Length Min,2961,1,1.0
SSH-Patator,Fwd Packet Length Mean,2961,101,0.9371833839918946
SSH-Patator,Fwd Packet Length Std,2961,102,0.9415737926376224
SSH-Patator,Bwd Packet Length Max,2961,2,1.0
SSH-Patator,Bwd Packet Length Min,2961,2,1.0
SSH-Patator,Bwd Packet Length Mean,2961,57,0.9763593380614657
SSH-Patator,Bwd Packet Length Std,2961,61,0.9739952718676123
SSH-Patator,Flow IAT Min,2961,52,0.9240121580547113
SSH-Patator,Bwd IAT Min,2961,60,0.9270516717325228
SSH-Patator,Fwd PSH Flags,2961,14,0.9979736575481256
SSH-Patator,Bwd PSH Flags,2961,14,0.9976359338061466
SSH-Patator,Fwd URG Flags,2961,1,1.0
SSH-Patator,Bwd URG Flags,2961,1,1.0
SSH-Patator,Fwd RST Flags,2961,2,1.0
SSH-Patator,Bwd RST Flags,2961,1,1.0
SSH-Patator,Fwd Header Length,2961,43,0.971968929415738
SSH-Patator,Bwd Header Length,2961,40,0.978047956771361
SSH-Patator,Packet Length Min,2961,1,1.0
SSH-Patator,Packet Length Max,2961,3,1.0
SSH-Patator,Packet Length Std,2961,120,0.9287402904424181
SSH-Patator,Packet Length Variance,2961,142,0.9074636946977372
SSH-Patator,FIN Flag Count,2961,5,1.0
SSH-Patator,SYN Flag Count,2961,4,1.0
SSH-Patator,RST Flag Count,2961,2,1.0
SSH-Patator,PSH Flag Count,2961,19,0.9925700776764607
SSH-Patator,ACK Flag Count,2961,44,0.9746707193515705
SSH-Patator,URG Flag Count,2961,1,1.0
SSH-Patator,CWR Flag Count,2961,1,1.0
SSH-Patator,ECE Flag Count,2961,1,1.0
SSH-Patator,Down/Up Ratio,2961,68,0.9300911854103343
SSH-Patator,Average Packet Size,2961,103,0.9436001350894968
SSH-Patator,Fwd Segment Size Avg,2961,85,0.950354609929078
SSH-Patator,Bwd Segment Size Avg,2961,50,0.9793988517392773
SSH-Patator,Fwd Bytes/Bulk Avg,2961,8,1.0
SSH-Patator,Fwd Packet/Bulk Avg,2961,2,1.0
SSH-Patator,Fwd Bulk Rate Avg,2961,20,0.9966227625802094
SSH-Patator,Bwd Bytes/Bulk Avg,2961,6,1.0
SSH-Patator,Bwd Packet/Bulk Avg,2961,3,1.0
SSH-Patator,Bwd Bulk Rate Avg,2961,20,0.9966227625802094
SSH-Patator,Subflow Fwd Packets,2961,1,1.0
SSH-Patator,Subflow Fwd Bytes,2961,26,0.9895305639986491
SSH-Patator,Subflow Bwd Packets,2961,1,1.0
SSH-Patator,Subflow Bwd Bytes,2961,40,0.9810874704491725
SSH-Patator,FWD Init Win Bytes,2961,2,1.0
SSH-Patator,Bwd Init Win Bytes,2961,6,1.0
SSH-Patator,Fwd Act Data Pkts,2961,14,0.9979736575481256
SSH-Patator,Fwd Seg Size Min,2961,2,1.0
SSH-Patator,Active Mean,2961,3,1.0
SSH-Patator,Active Std,2961,1,1.0
SSH-Patator,Active Max,2961,3,1.0
SSH-Patator,Active Min,2961,3,1.0
SSH-Patator,Idle Mean,2961,3,1.0
SSH-Patator,Idle Std,2961,1,1.0
SSH-Patator,Idle Max,2961,3,1.0
SSH-Patator,Idle Min,2961,3,1.0
SSH-Patator,ICMP Code,2961,1,1.0
SSH-Patator,ICMP Type,2961,1,1.0
SSH-Patator,Attempted Category,2961,1,1.0
SSH-Patator - Attempted,Dst Port,27,1,1.0
SSH-Patator - Attempted,Protocol,27,1,1.0
SSH-Patator - Attempted,Total Fwd Packet,27,4,1.0
SSH-Patator - Attempted,Total Bwd packets,27,4,1.0
SSH-Patator - Attempted,Total Length of Fwd Packet,27,3,1.0
SSH-Patator - Attempted,Total Length of Bwd Packet,27,1,1.0
SSH-Patator - Attempted,Fwd Packet Length Max,27,3,1.0
SSH-Patator - Attempted,Fwd Packet Length Min,27,1,1.0
SSH-Patator - Attempted,Fwd Packet Length Mean,27,5,1.0
SSH-Patator - Attempted,Fwd Packet Length Std,27,5,1.0
SSH-Patator - Attempted,Bwd Packet Length Max,27,1,1.0
SSH-Patator - Attempted,Bwd Packet Length Min,27,1,1.0
SSH-Patator - Attempted,Bwd Packet Length Mean,27,1,1.0
SSH-Patator - Attempted,Bwd Packet Length Std,27,1,1.0
SSH-Patator - Attempted,Fwd PSH Flags,27,2,1.0
SSH-Patator - Attempted,Bwd PSH Flags,27,1,1.0
SSH-Patator - Attempted,Fwd URG Flags,27,1,1.0
SSH-Patator - Attempted,Bwd URG Flags,27,1,1.0
SSH-Patator - Attempted,Fwd RST Flags,27,1,1.0
SSH-Patator - Attempted,Bwd RST Flags,27,4,1.0
SSH-Patator - Attempted,Fwd Header Length,27,4,1.0
SSH-Patator - Attempted,Bwd Header Length,27,5,1.0
SSH-Patator - Attempted,Packet Length Min,27,1,1.0
SSH-Patator - Attempted,Packet Length Max,27,3,1.0
SSH-Patator - Attempted,Packet Length Mean,27,7,1.0
SSH-Patator - Attempted,Packet Length Std,27,7,1.0
SSH-Patator - Attempted,Packet Length Variance,27,7,1.0
SSH-Patator - Attempted,FIN Flag Count,27,3,1.0
SSH-Patator - Attempted,SYN Flag Count,27,2,1.0
SSH-Patator - Attempted,RST Flag Count,27,4,1.0
SSH-Patator - Attempted,PSH Flag Count,27,2,1.0
SSH-Patator - Attempted,ACK Flag Count,27,4,1.0
SSH-Patator - Attempted,URG Flag Count,27,1,1.0
SSH-Patator - Attempted,CWR Flag Count,27,1,1.0
SSH-Patator - Attempted,ECE Flag Count,27,1,1.0
SSH-Patator - Attempted,Down/Up Ratio,27,3,1.0
SSH-Patator - Attempted,Average Packet Size,27,7,1.0
SSH-Patator - Attempted,Fwd Segment Size Avg,27,5,1.0
SSH-Patator - Attempted,Bwd Segment Size Avg,27,1,1.0
SSH-Patator - Attempted,Fwd Bytes/Bulk Avg,27,1,1.0
SSH-Patator - Attempted,Fwd Packet/Bulk Avg,27,1,1.0
SSH-Patator - Attempted,Fwd Bulk Rate Avg,27,1,1.0
SSH-Patator - Attempted,Bwd Bytes/Bulk Avg,27,1,1.0
SSH-Patator - Attempted,Bwd Packet/Bulk Avg,27,1,1.0
SSH-Patator - Attempted,Bwd Bulk Rate Avg,27,1,1.0
SSH-Patator - Attempted,Subflow Fwd Packets,27,1,1.0
SSH-Patator - Attempted,Subflow Fwd Bytes,27,5,1.0
SSH-Patator - Attempted,Subflow Bwd Packets,27,1,1.0
SSH-Patator - Attempted,Subflow Bwd Bytes,27,1,1.0
SSH-Patator - Attempted,FWD Init Win Bytes,27,2,1.0
SSH-Patator - Attempted,Bwd Init Win Bytes,27,3,1.0
SSH-Patator - Attempted,Fwd Act Data Pkts,27,2,1.0
SSH-Patator - Attempted,Fwd Seg Size Min,27,2,1.0
SSH-Patator - Attempted,Active Mean,27,1,1.0
SSH-Patator - Attempted,Active Std,27,1,1.0
SSH-Patator - Attempted,Active Max,27,1,1.0
SSH-Patator - Attempted,Active Min,27,1,1.0
SSH-Patator - Attempted,Idle Mean,27,1,1.0
SSH-Patator - Attempted,Idle Std,27,1,1.0
SSH-Patator - Attempted,Idle Max,27,1,1.0
SSH-Patator - Attempted,Idle Min,27,1,1.0
SSH-Patator - Attempted,ICMP Code,27,1,1.0
SSH-Patator - Attempted,ICMP Type,27,1,1.0
SSH-Patator - Attempted,Attempted Category,27,1,1.0
Web Attack - Brute Force,Dst Port,73,1,1.0
Web Attack - Brute Force,Protocol,73,1,1.0
Web Attack - Brute Force,Total Fwd Packet,73,5,1.0
Web Attack - Brute Force,Total Bwd packets,73,6,1.0
Web Attack - Brute Force,Total Length of Fwd Packet,73,6,1.0
Web Attack - Brute Force,Fwd Packet Length Max,73,1,1.0
Web Attack - Brute Force,Fwd Packet Length Min,73,1,1.0
Web Attack - Brute Force,Fwd Packet Length Mean,73,7,1.0
Web Attack - Brute Force,Fwd Packet Length Std,73,7,1.0
Web Attack - Brute Force,Bwd Packet Length Max,73,6,1.0
Web Attack - Brute Force,Bwd Packet Length Min,73,1,1.0
Web Attack - Brute Force,Flow IAT Min,73,15,0.9315068493150684
Web Attack - Brute Force,Bwd IAT Min,73,12,0.9726027397260274
Web Attack - Brute Force,Fwd PSH Flags,73,4,1.0
Web Attack - Brute Force,Bwd PSH Flags,73,4,1.0
Web Attack - Brute Force,Fwd URG Flags,73,1,1.0
Web Attack - Brute Force,Bwd URG Flags,73,1,1.0
Web Attack - Brute Force,Fwd RST Flags,73,1,1.0
Web Attack - Brute Force,Bwd RST Flags,73,1,1.0
Web Attack - Brute Force,Fwd Header Length,73,5,1.0
Web Attack - Brute Force,Bwd Header Length,73,6,1.0
Web Attack - Brute Force,Packet Length Min,73,1,1.0
Web Attack - Brute Force,Packet Length Max,73,6,1.0
Web Attack - Brute Force,FIN Flag Count,73,1,1.0
Web Attack - Brute Force,SYN Flag Count,73,1,1.0
Web Attack - Brute Force,RST Flag Count,73,1,1.0
Web Attack - Brute Force,PSH Flag Count,73,4,1.0
Web Attack - Brute Force,ACK Flag Count,73,6,1.0
Web Attack - Brute Force,URG Flag Count,73,1,1.0
Web Attack - Brute Force,CWR Flag Count,73,1,1.0
Web Attack - Brute Force,ECE Flag Count,73,1,1.0
Web Attack - Brute Force,Down/Up Ratio,73,7,1.0
Web Attack - Brute Force,Fwd Segment Size Avg,73,7,1.0
Web Attack - Brute Force,Fwd Bytes/Bulk Avg,73,1,1.0
Web Attack - Brute Force,Fwd Packet/Bulk Avg,73,1,1.0
Web Attack - Brute Force,Fwd Bulk Rate Avg,73,1,1.0
Web Attack - Brute Force,Bwd Bytes/Bulk Avg,73,1,1.0
Web Attack - Brute Force,Bwd Packet/Bulk Avg,73,1,1.0
Web Attack - Brute Force,Bwd Bulk Rate Avg,73,1,1.0
Web Attack - Brute Force,Subflow Fwd Packets,73,1,1.0
Web Attack - Brute Force,Subflow Fwd Bytes,73,5,1.0
Web Attack - Brute Force,Subflow Bwd Packets,73,1,1.0
Web Attack - Brute Force,Subflow Bwd Bytes,73,5,1.0
Web Attack - Brute Force,FWD Init Win Bytes,73,1,1.0
Web Attack - Brute Force,Bwd Init Win Bytes,73,6,1.0
Web Attack - Brute Force,Fwd Act Data Pkts,73,4,1.0
Web Attack - Brute Force,Fwd Seg Size Min,73,1,1.0
Web Attack - Brute Force,Active Mean,73,1,1.0
Web Attack - Brute Force,Active Std,73,1,1.0
Web Attack - Brute Force,Active Max,73,1,1.0
Web Attack - Brute Force,Active Min,73,1,1.0
Web Attack - Brute Force,Idle Mean,73,1,1.0
Web Attack - Brute Force,Idle Std,73,1,1.0
Web Attack - Brute Force,Idle Max,73,1,1.0
Web Attack - Brute Force,Idle Min,73,1,1.0
Web Attack - Brute Force,ICMP Code,73,1,1.0
Web Attack - Brute Force,ICMP Type,73,1,1.0
Web Attack - Brute Force,Attempted Category,73,1,1.0
Web Attack - Brute Force - Attempted,Dst Port,1292,1,1.0
Web Attack - Brute Force - Attempted,Protocol,1292,1,1.0
Web Attack - Brute Force - Attempted,Total Fwd Packet,1292,6,1.0
Web Attack - Brute Force - Attempted,Total Bwd packets,1292,7,1.0
Web Attack - Brute Force - Attempted,Total Length of Fwd Packet,1292,11,0.9992260061919505
Web Attack - Brute Force - Attempted,Total Length of Bwd Packet,1292,10,1.0
Web Attack - Brute Force - Attempted,Fwd Packet Length Max,1292,10,1.0
Web Attack - Brute Force - Attempted,Fwd Packet Length Min,1292,1,1.0
Web Attack - Brute Force - Attempted,Fwd Packet Length Mean,1292,11,0.9992260061919505
Web Attack - Brute Force - Attempted,Fwd Packet Length Std,1292,11,0.9992260061919505
Web Attack - Brute Force - Attempted,Bwd Packet Length Max,1292,10,1.0
Web Attack - Brute Force - Attempted,Bwd Packet Length Min,1292,1,1.0
Web Attack - Brute Force - Attempted,Bwd Packet Length Mean,1292,11,0.9992260061919505
Web Attack - Brute Force - Attempted,Bwd Packet Length Std,1292,11,0.9992260061919505
Web Attack - Brute Force - Attempted,Flow Bytes/s,1292,79,0.9465944272445821
Web Attack - Brute Force - Attempted,Bwd IAT Std,1292,113,0.9202786377708978
Web Attack - Brute Force - Attempted,Fwd PSH Flags,1292,6,1.0
Web Attack - Brute Force - Attempted,Bwd PSH Flags,1292,6,1.0
Web Attack - Brute Force - Attempted,Fwd URG Flags,1292,1,1.0
Web Attack - Brute Force - Attempted,Bwd URG Flags,1292,1,1.0
Web Attack - Brute Force - Attempted,Fwd RST Flags,1292,2,1.0
Web Attack - Brute Force - Attempted,Bwd RST Flags,1292,1,1.0
Web Attack - Brute Force - Attempted,Fwd Header Length,1292,6,1.0
Web Attack - Brute Force - Attempted,Bwd Header Length,1292,7,1.0
Web Attack - Brute Force - Attempted,Packet Length Min,1292,1,1.0
Web Attack - Brute Force - Attempted,Packet Length Max,1292,10,1.0
Web Attack - Brute Force - Attempted,Packet Length Mean,1292,11,0.9992260061919505
Web Attack - Brute Force - Attempted,Packet Length Std,1292,11,0.9992260061919505
Web Attack - Brute Force - Attempted,Packet Length Variance,1292,11,0.9992260061919505
Web Attack - Brute Force - Attempted,FIN Flag Count,1292,1,1.0
Web Attack - Brute Force - Attempted,SYN Flag Count,1292,1,1.0
Web Attack - Brute Force - Attempted,RST Flag Count,1292,2,1.0
Web Attack - Brute Force - Attempted,PSH Flag Count,1292,6,1.0
Web Attack - Brute Force - Attempted,ACK Flag Count,1292,9,1.0
Web Attack - Brute Force - Attempted,URG Flag Count,1292,1,1.0
Web Attack - Brute Force - Attempted,CWR Flag Count,1292,1,1.0
Web Attack - Brute Force - Attempted,ECE Flag Count,1292,1,1.0
Web Attack - Brute Force - Attempted,Down/Up Ratio,1292,7,1.0
Web Attack - Brute Force - Attempted,Average Packet Size,1292,11,0.9992260061919505
